row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
0,"cardia","MeasurementObservation","body weight","bdy_wgt",1,"OBA:VT0001259","kg","phv00117077","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","fvc - forced vital capacity","fvc",1,"OMOP:4176265","L","phv00113306","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","fvc - forced vital capacity","fvc",1,"OMOP:4176265","L","phv00113273","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","fvc - forced vital capacity","fvc",1,"OMOP:4176265","L","phv00113262","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00112494","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","body weight","bdy_wgt",1,"OBA:VT0001259","kg","phv00114325","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","fvc - forced vital capacity","fvc",1,"OMOP:4176265","L","phv00113284","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","fvc - forced vital capacity","fvc",1,"OMOP:4176265","L","phv00113317","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00112495","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","body weight","bdy_wgt",1,"OBA:VT0001259","kg","phv00112976","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","fvc - forced vital capacity","fvc",1,"OMOP:4176265","L","phv00113295","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
0,"cardia","MeasurementObservation","cac score","cac_score",1,"OMOP:42872742","{score}","phv00120911","","",,"","",,"",,"","","",,"","",0,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","hematocrit","hemat",1,"OBA:2045381","%","phv00000677","blood analysis: hematocrit, exam 4","%",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 4",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000833","blood pressure: admission, systolic, exam 6","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 6",,"","FHS ORIGINAL EXAM 1-7","exam 6",1,"phv00177940","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000719","blood pressure: first examiner, systolic, exam 4","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 4",,"","FHS ORIGINAL EXAM 1-7","exam 4",1,"phv00177936","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000722","blood pressure: second examiner, diastolic, exam 4","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 4",,"","FHS ORIGINAL EXAM 1-7","exam 4",1,"phv00177936","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","height","bdy_hgt",1,"OBA:VT0001253","cm","phv00000680","standing height: full inches, exam 4","[in_us]",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 4",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,1,0,"* 2.54",0,"","[in_us]","cm"
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000531","blood pressure: first examiner, diastolic, exam 1","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 1",,"","FHS ORIGINAL EXAM 1-7","exam 1",1,"phv00177930","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000835","blood pressure: first examiner, systolic, exam 6","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 6",,"","FHS ORIGINAL EXAM 1-7","exam 6",1,"phv00177940","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000922","blood pressure: second examiner, systolic, exam 7","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 7",,"","FHS ORIGINAL EXAM 1-7","exam 7",1,"phv00177942","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000759","blood pressure: first examiner, systolic, exam 5","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 5",,"","FHS ORIGINAL EXAM 1-7","exam 5",1,"phv00177938","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
0,"fhs","MeasurementObservation","albumin in urine","albumin_urine",1,"OBA:VT0002871","mg/L","phv00000840","urinalysis: albumin, exam 6","",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 6",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000921","blood pressure: first examiner, diastolic, exam 7","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 7",,"","FHS ORIGINAL EXAM 1-7","exam 7",1,"phv00177942","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000642","blood pressure: first examiner, systolic, exam 3","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 3",,"","FHS ORIGINAL EXAM 1-7","exam 3",1,"phv00177934","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000620","blood pressure: admission, systolic, exam 2","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 2",,"","FHS ORIGINAL EXAM 1-7","exam 2",1,"phv00177932","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","hemoglobin","hemo",1,"OBA:2060175","g/dL","phv00000673","blood analysis: hemoglobin, exam 4","dg/dL",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 4",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,1,0,"/ 10",0,"","dg/dL","g/dL"
0,"fhs","MeasurementObservation","albumin in urine","albumin_urine",1,"OBA:VT0002871","mg/L","phv00000577","urinalysis: albumin, exam 2","",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 2",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","hemoglobin","hemo",1,"OBA:2060175","g/dL","phv00000535","blood analysis: hemoglobin, exam 1","dg/dL",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 1",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,1,0,"/ 10",0,"","dg/dL","g/dL"
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000645","blood pressure: second examiner, diastolic, exam 3","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 3",,"","FHS ORIGINAL EXAM 1-7","exam 3",1,"phv00177934","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000643","blood pressure: first examiner, diastolic, exam 3","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 3",,"","FHS ORIGINAL EXAM 1-7","exam 3",1,"phv00177934","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","hemoglobin","hemo",1,"OBA:2060175","g/dL","phv00000627","blood analysis: hemoglobin, exam 2","dg/dL",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 2",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,1,0,"/ 10",0,"","dg/dL","g/dL"
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000919","blood pressure: admission, diastolic, exam 7","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 7",,"","FHS ORIGINAL EXAM 1-7","exam 7",1,"phv00177942","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","hematocrit","hemat",1,"OBA:2045381","%","phv00000765","blood analysis: hematocrit, exam 5","%",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 5",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000837","blood pressure: second examiner, systolic, exam 6","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 6",,"","FHS ORIGINAL EXAM 1-7","exam 6",1,"phv00177940","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
0,"fhs","MeasurementObservation","albumin in urine","albumin_urine",1,"OBA:VT0002871","mg/L","phv00000639","urinalysis: albumin, exam 3","",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 3",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",0,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000836","blood pressure: first examiner, diastolic, exam 6","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 6",,"","FHS ORIGINAL EXAM 1-7","exam 6",1,"phv00177940","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000641","blood pressure: admission, diastolic, exam 3","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 3",,"","FHS ORIGINAL EXAM 1-7","exam 3",1,"phv00177934","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000923","blood pressure: second examiner, diastolic, exam 7","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 7",,"","FHS ORIGINAL EXAM 1-7","exam 7",1,"phv00177942","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000624","blood pressure: second examiner, systolic, exam 2","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 2",,"","FHS ORIGINAL EXAM 1-7","exam 2",1,"phv00177932","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000762","blood pressure: second examiner, diastolic, exam 5","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 5",,"","FHS ORIGINAL EXAM 1-7","exam 5",1,"phv00177938","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","triglycerides in blood","triglyc_bld",1,"OBA:VT0002644","mg/dL","phv00000931","blood analysis: triglycerides, whole serum, exam 7","mg/dL",1,"pht000009","phv00001036",,"",,"","FHS ORIGINAL EXAM 1-7","exam 7",,"","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000760","blood pressure: first examiner, diastolic, exam 5","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 5",,"","FHS ORIGINAL EXAM 1-7","exam 5",1,"phv00177938","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","systolic blood pressure","bp_systolic",1,"OMOP:4152194","mm[Hg]","phv00000920","blood pressure: first examiner, systolic, exam 7","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 7",,"","FHS ORIGINAL EXAM 1-7","exam 7",1,"phv00177942","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
1,"fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic",1,"OMOP:4154790","mm[Hg]","phv00000758","blood pressure: admission, diastolic, exam 5","mm[Hg]",1,"pht000009","phv00001036",1,"FHS ORIGINAL EXAM 5",,"","FHS ORIGINAL EXAM 1-7","exam 5",1,"phv00177938","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5",1,0,0,"",0,"","",""
